Software Sample Rate=10(Hz)
LCR Meter Speed=Medium(40Hz)
Force Speed=Medium(10Hz)
Primary Parameter=R
Secondary Parameter=Q
Time,Primary Parameter,Secondary Parameter,Force,Positon
32.306000,2139.100000,0.029711,40.400000,13183.000000
32.406000,2122.400000,0.029725,41.300000,13191.000000
32.506000,2108.120000,0.029714,42.100000,13199.000000
32.607000,2112.180000,0.029606,43.000000,13207.000000
32.707000,2091.230000,0.029688,43.800000,13216.000000
32.808000,2068.600000,0.029643,44.700000,13224.000000
32.909000,2081.760000,0.029711,45.600000,13232.000000
33.010000,2075.670000,0.029549,46.600000,13241.000000
33.110000,2054.880000,0.029743,47.500000,13249.000000
33.210000,2057.160000,0.029690,48.400000,13257.000000
33.311000,2053.800000,0.029591,49.400000,13265.000000
33.411000,2052.210000,0.029500,50.300000,13272.000000
33.512000,2034.400000,0.029574,50.000000,13272.000000
33.612000,2350.330000,0.030201,38.300000,13062.000000
33.712000,8906.080000,0.029283,8.400000,12318.000000
33.813000,96035.700000,0.037952,0.200000,11312.000000
33.913000,84388.100000,0.037787,0.000000,10310.000000
34.014000,85451.300000,0.037481,0.000000,9314.000000
34.115000,78973.500000,0.036558,0.000000,8316.000000
34.215000,93596.500000,0.038661,0.000000,7314.000000
34.315000,84877.600000,0.037834,0.000000,6311.000000
34.416000,85935.200000,0.037801,0.000000,5310.000000
34.517000,85306.600000,0.038074,0.000000,4313.000000
34.618000,98942.300000,0.038954,0.000000,3315.000000
34.718000,113059.000000,0.038745,0.000000,2313.000000
34.819000,154548.000000,0.044252,0.000000,1311.000000
34.919000,756332.000000,0.106356,0.000000,416.000000
35.019000,591631.000000,0.088806,0.000000,18.000000
35.119000,561990.000000,0.085408,0.000000,0.000000
35.219000,542131.000000,0.083760,0.000000,0.000000
35.319000,611475.000000,0.089747,0.000000,0.000000
35.419000,550904.000000,0.084918,0.000000,0.000000
35.519000,532405.000000,0.081519,0.000000,0.000000
35.620000,833624.000000,0.113257,0.000000,0.000000
35.720000,891956.000000,0.119208,0.000000,0.000000
35.821000,991133.000000,0.130447,0.000000,0.000000
35.921000,998106.000000,0.130374,0.000000,0.000000
36.021000,1004780.000000,0.131363,0.000000,0.000000
36.121000,967782.000000,0.128172,0.000000,0.000000
36.222000,808700.000000,0.111711,0.000000,0.000000
36.322000,1012880.000000,0.131317,0.000000,0.000000
36.423000,1230410.000000,0.154620,0.000000,0.000000
36.523000,1213770.000000,0.154026,0.000000,0.000000
36.623000,1256250.000000,0.158874,0.000000,0.000000
36.724000,1350670.000000,0.168611,0.000000,0.000000
36.824000,1299510.000000,0.161732,0.000000,0.000000
