Software Sample Rate=10(Hz)
LCR Meter Speed=Medium(40Hz)
Force Speed=Medium(10Hz)
Primary Parameter=R
Secondary Parameter=Q
Time,Primary Parameter,Secondary Parameter,Force,Positon
19.942000,13482.600000,0.030007,1.200000,11614.000000
20.042000,14293.600000,0.030145,1.200000,11622.000000
20.142000,14324.300000,0.030067,1.300000,11631.000000
20.242000,14153.000000,0.029985,1.300000,11639.000000
20.342000,13961.200000,0.030081,1.300000,11648.000000
20.442000,13702.200000,0.029931,1.300000,11656.000000
20.542000,13742.400000,0.029999,1.400000,11665.000000
20.642000,13442.900000,0.029995,1.400000,11673.000000
20.742000,13952.100000,0.030069,1.400000,11681.000000
20.843000,13555.000000,0.030023,1.500000,11690.000000
20.944000,13794.900000,0.029944,1.500000,11698.000000
21.044000,13667.500000,0.029914,1.500000,11706.000000
21.145000,13704.100000,0.029953,1.500000,11714.000000
21.246000,14013.300000,0.030105,1.600000,11723.000000
21.346000,13535.900000,0.030089,1.600000,11731.000000
21.446000,13705.000000,0.030153,1.600000,11739.000000
21.546000,13498.200000,0.030039,1.700000,11747.000000
21.646000,13217.300000,0.030006,1.700000,11755.000000
21.746000,13161.400000,0.030063,1.700000,11764.000000
21.847000,13183.100000,0.030025,1.800000,11772.000000
21.947000,12576.800000,0.029850,1.800000,11780.000000
22.047000,11747.700000,0.029954,1.900000,11789.000000
22.147000,11636.300000,0.029840,1.900000,11797.000000
22.247000,11819.900000,0.029816,1.900000,11806.000000
22.348000,11670.300000,0.029837,2.000000,11814.000000
22.448000,10704.800000,0.029813,2.000000,11823.000000
22.548000,10465.100000,0.029870,2.100000,11831.000000
22.648000,10328.900000,0.029748,2.100000,11840.000000
22.748000,9989.180000,0.029848,2.200000,11848.000000
22.848000,9980.860000,0.029600,2.200000,11857.000000
22.948000,9769.090000,0.029632,2.300000,11865.000000
23.048000,9558.720000,0.029618,2.300000,11873.000000
23.149000,9248.410000,0.029395,2.400000,11882.000000
23.250000,9352.040000,0.029169,2.400000,11890.000000
23.350000,9295.980000,0.028987,2.500000,11898.000000
23.450000,9216.920000,0.029097,2.500000,11906.000000
23.551000,9033.770000,0.028923,2.600000,11915.000000
23.651000,8981.440000,0.028204,2.600000,11923.000000
23.751000,8968.510000,0.027900,2.700000,11931.000000
23.852000,8948.050000,0.026201,2.700000,11939.000000
23.952000,8864.040000,0.027122,2.800000,11947.000000
24.052000,8855.510000,0.026116,2.800000,11956.000000
24.153000,8592.470000,0.025822,2.900000,11964.000000
24.253000,8591.770000,0.027511,3.000000,11972.000000
24.353000,8288.680000,0.028031,3.000000,11981.000000
24.453000,7955.260000,0.028204,3.100000,11989.000000
24.553000,7545.420000,0.028288,3.200000,11998.000000
24.653000,7526.690000,0.028500,3.200000,12006.000000
24.753000,7389.990000,0.028854,3.300000,12015.000000
24.853000,7316.390000,0.028676,3.400000,12023.000000
24.953000,7438.130000,0.028387,3.400000,12031.000000
25.054000,7352.690000,0.028300,3.500000,12040.000000
25.155000,7253.230000,0.028782,3.600000,12048.000000
25.255000,6938.400000,0.028642,3.700000,12056.000000
25.355000,6850.300000,0.028543,3.700000,12065.000000
25.455000,6929.760000,0.028479,3.800000,12073.000000
25.555000,6767.490000,0.028408,3.900000,12081.000000
25.656000,6825.920000,0.028194,4.000000,12090.000000
25.756000,6799.200000,0.027813,4.100000,12098.000000
25.856000,6621.090000,0.027414,4.200000,12106.000000
25.956000,6353.130000,0.026429,4.300000,12114.000000
26.056000,6410.080000,0.025165,4.400000,12123.000000
26.156000,6471.910000,0.024738,4.500000,12131.000000
26.256000,6300.380000,0.019179,4.600000,12139.000000
26.356000,6322.490000,0.015781,4.700000,12147.000000
26.456000,6369.900000,0.012253,4.800000,12155.000000
26.556000,6339.730000,0.003065,4.900000,12164.000000
26.656000,6136.490000,0.002429,5.000000,12172.000000
26.756000,5902.550000,0.001850,5.100000,12180.000000
26.856000,5828.350000,0.001647,5.200000,12188.000000
26.956000,5802.390000,0.001843,5.300000,12197.000000
27.056000,5831.620000,0.002009,5.400000,12205.000000
27.157000,5764.320000,0.001737,5.500000,12214.000000
27.257000,5640.730000,0.001823,5.600000,12222.000000
27.357000,5601.880000,0.001858,5.800000,12230.000000
27.457000,5506.840000,0.001423,5.900000,12239.000000
27.558000,5360.790000,0.001413,6.000000,12247.000000
27.658000,5248.030000,0.001341,6.100000,12256.000000
27.758000,5239.190000,0.001336,6.300000,12264.000000
27.858000,5211.900000,0.001353,6.400000,12273.000000
27.958000,5195.550000,0.001273,6.500000,12281.000000
28.058000,5223.080000,0.001480,6.700000,12289.000000
28.158000,5111.870000,0.001396,6.800000,12297.000000
28.259000,5002.370000,0.001457,6.900000,12306.000000
28.359000,4901.400000,0.001443,7.100000,12314.000000
28.459000,4880.000000,0.001507,7.200000,12322.000000
28.560000,4810.810000,0.001696,7.400000,12330.000000
28.660000,4810.610000,0.001521,7.500000,12338.000000
28.760000,4709.200000,0.001647,7.700000,12346.000000
28.861000,4584.220000,0.001877,7.800000,12354.000000
28.962000,4510.600000,0.002652,8.000000,12363.000000
29.063000,4573.460000,0.004740,8.100000,12371.000000
29.164000,4407.920000,0.014655,8.300000,12379.000000
29.264000,4235.160000,0.027540,8.500000,12388.000000
29.364000,4154.650000,0.028123,8.600000,12396.000000
29.465000,4092.830000,0.028143,8.800000,12404.000000
29.565000,4000.130000,0.027770,9.000000,12413.000000
29.665000,3997.510000,0.027943,9.100000,12421.000000
29.766000,3951.260000,0.027994,9.300000,12430.000000
29.866000,3925.510000,0.027926,9.500000,12438.000000
29.966000,3963.370000,0.027791,9.700000,12447.000000
30.067000,3960.840000,0.027414,9.900000,12455.000000
30.168000,3830.440000,0.027637,10.000000,12464.000000
30.268000,3817.580000,0.027574,10.200000,12472.000000
30.368000,3782.790000,0.027485,10.400000,12480.000000
30.468000,3749.740000,0.027850,10.600000,12489.000000
30.568000,3646.430000,0.027832,10.800000,12497.000000
30.669000,3593.130000,0.027908,11.000000,12505.000000
30.769000,3583.530000,0.027948,11.200000,12513.000000
30.869000,3527.180000,0.027972,11.400000,12522.000000
30.969000,3490.250000,0.027560,11.600000,12530.000000
31.069000,3476.140000,0.027700,11.800000,12538.000000
31.170000,3377.470000,0.027559,12.000000,12547.000000
31.271000,3318.890000,0.027322,12.200000,12555.000000
31.372000,3281.280000,0.027339,12.500000,12563.000000
31.472000,3245.710000,0.027631,12.700000,12572.000000
31.572000,3198.970000,0.027734,12.900000,12580.000000
31.672000,3183.810000,0.027774,13.100000,12589.000000
31.772000,3128.820000,0.027680,13.300000,12598.000000
31.873000,3182.160000,0.027948,13.500000,12606.000000
31.973000,3104.710000,0.027956,13.800000,12615.000000
32.074000,3057.020000,0.027992,14.000000,12624.000000
32.175000,3040.360000,0.027966,14.200000,12632.000000
32.275000,2979.170000,0.028162,14.400000,12641.000000
32.375000,2972.990000,0.028043,14.700000,12650.000000
32.475000,2918.330000,0.028016,14.900000,12658.000000
32.576000,2869.440000,0.028012,15.200000,12666.000000
32.676000,2852.310000,0.027920,15.400000,12675.000000
32.776000,2836.280000,0.028014,15.700000,12683.000000
32.876000,2763.360000,0.027913,16.000000,12691.000000
32.976000,2715.890000,0.028107,16.200000,12700.000000
33.076000,2673.600000,0.027998,16.500000,12708.000000
33.176000,2645.430000,0.027713,16.800000,12716.000000
33.276000,2647.360000,0.027638,17.100000,12724.000000
33.376000,2602.530000,0.027258,17.300000,12732.000000
33.476000,2589.110000,0.027166,17.600000,12741.000000
33.576000,2539.650000,0.027508,17.900000,12749.000000
33.676000,2515.580000,0.027373,18.200000,12757.000000
33.776000,2475.390000,0.027285,18.500000,12766.000000
33.876000,2454.610000,0.026977,18.800000,12774.000000
33.976000,2431.520000,0.027388,19.100000,12782.000000
34.076000,2399.460000,0.027389,19.400000,12791.000000
34.176000,2376.970000,0.027212,19.800000,12799.000000
34.276000,2326.660000,0.027102,20.100000,12808.000000
34.376000,2282.430000,0.026958,20.400000,12816.000000
34.477000,2242.130000,0.026720,20.700000,12824.000000
34.577000,2231.230000,0.026610,21.100000,12833.000000
34.677000,2204.350000,0.026468,21.400000,12841.000000
34.778000,2182.680000,0.026560,21.800000,12849.000000
34.879000,2144.720000,0.026303,22.100000,12858.000000
34.979000,2124.700000,0.026214,22.500000,12866.000000
35.079000,2123.720000,0.025972,22.800000,12874.000000
35.179000,2114.230000,0.026447,23.200000,12882.000000
35.279000,2135.310000,0.026194,23.600000,12891.000000
35.379000,2134.230000,0.025998,23.900000,12899.000000
35.479000,2104.590000,0.025459,24.300000,12907.000000
35.579000,2085.390000,0.026230,24.700000,12915.000000
35.679000,2105.830000,0.026062,25.100000,12924.000000
35.779000,2080.890000,0.026082,25.500000,12932.000000
35.879000,2056.990000,0.026045,25.900000,12940.000000
35.979000,2046.850000,0.026230,26.300000,12948.000000
36.079000,2036.910000,0.026491,26.700000,12956.000000
36.179000,2032.900000,0.026358,27.100000,12964.000000
36.279000,2034.430000,0.026081,27.600000,12973.000000
36.379000,2024.910000,0.025768,28.000000,12981.000000
36.479000,2028.580000,0.025877,28.400000,12989.000000
36.579000,2036.980000,0.025816,28.900000,12998.000000
36.679000,2024.550000,0.025672,29.300000,13006.000000
36.779000,2020.600000,0.025505,29.800000,13014.000000
36.879000,2020.890000,0.025657,30.200000,13022.000000
36.979000,2003.550000,0.025613,30.700000,13031.000000
37.080000,1980.700000,0.025477,31.200000,13039.000000
37.180000,1983.380000,0.025410,31.700000,13047.000000
37.280000,1956.490000,0.025448,32.200000,13056.000000
37.380000,1939.000000,0.025153,32.700000,13064.000000
37.480000,1923.600000,0.025027,33.200000,13072.000000
37.580000,1908.390000,0.025165,33.700000,13080.000000
37.681000,1897.760000,0.025548,34.300000,13089.000000
37.781000,1929.000000,0.025362,34.800000,13097.000000
37.881000,1865.590000,0.025697,35.300000,13105.000000
37.981000,1858.860000,0.025195,35.900000,13113.000000
38.081000,1835.490000,0.025453,36.500000,13121.000000
38.181000,1818.360000,0.025483,37.000000,13129.000000
38.281000,1801.360000,0.025557,37.600000,13137.000000
38.382000,1788.970000,0.025221,38.200000,13145.000000
38.482000,1794.820000,0.025511,38.800000,13153.000000
38.582000,1805.300000,0.025485,39.400000,13161.000000
38.682000,1818.280000,0.025309,40.100000,13170.000000
38.782000,1806.990000,0.025648,40.700000,13178.000000
38.882000,1789.530000,0.025589,41.400000,13186.000000
38.982000,1773.220000,0.025115,42.100000,13194.000000
39.083000,1760.720000,0.025466,42.700000,13202.000000
39.184000,1737.700000,0.025313,43.400000,13210.000000
39.284000,1738.240000,0.025562,44.200000,13219.000000
39.384000,1743.520000,0.025459,44.900000,13227.000000
39.485000,1718.260000,0.025045,45.700000,13236.000000
39.585000,1712.320000,0.024895,46.500000,13244.000000
39.685000,1700.320000,0.024829,47.300000,13252.000000
39.786000,1685.990000,0.024650,48.100000,13260.000000
39.887000,1687.650000,0.024548,48.900000,13269.000000
39.987000,1674.200000,0.024316,49.800000,13277.000000
40.087000,1643.390000,0.024472,50.300000,13280.000000
40.188000,2208.100000,0.024014,49.400000,13260.000000
40.288000,8343.330000,0.025744,28.500000,12835.000000
40.388000,25138.200000,0.024848,4.500000,11919.000000
40.488000,21110.900000,0.025199,0.100000,10915.000000
40.589000,26275.100000,0.025893,0.000000,9916.000000
40.689000,25466.000000,0.025839,0.000000,8921.000000
40.789000,23231.600000,0.025002,0.000000,7919.000000
40.890000,25142.400000,0.025500,0.000000,6918.000000
40.990000,22854.400000,0.025061,0.000000,5914.000000
41.090000,21168.300000,0.025082,0.000000,4916.000000
41.190000,22355.800000,0.025208,0.000000,3919.000000
41.290000,22470.600000,0.025359,0.000000,2919.000000
41.390000,23441.800000,0.025389,0.000000,1918.000000
41.491000,23254.100000,0.025014,0.000000,915.000000
41.592000,23154.600000,0.025574,0.000000,195.000000
41.692000,22944.400000,0.025508,0.000000,0.000000
41.792000,22892.400000,0.025671,0.000000,0.000000
41.893000,22108.000000,0.025158,0.000000,0.000000
41.993000,22983.400000,0.025334,0.000000,0.000000
42.094000,21795.200000,0.025054,0.000000,0.000000
42.194000,22268.300000,0.024980,0.000000,0.000000
42.295000,23166.600000,0.024633,0.000000,0.000000
42.395000,22996.900000,0.025105,0.000000,0.000000
42.496000,22356.800000,0.025205,0.000000,0.000000
42.596000,21843.100000,0.025413,0.000000,0.000000
42.696000,21367.800000,0.025651,0.000000,0.000000
42.797000,21993.900000,0.025701,0.000000,0.000000
42.897000,21898.900000,0.025881,0.000000,0.000000
42.999000,22418.800000,0.025925,0.000000,0.000000
43.099000,22917.500000,0.025698,0.000000,0.000000
43.199000,21858.300000,0.025586,0.000000,0.000000
43.300000,22446.200000,0.026043,0.000000,0.000000
43.400000,22402.800000,0.026425,0.000000,0.000000
43.500000,22392.700000,0.026315,0.000000,0.000000
43.600000,21851.300000,0.026130,0.000000,0.000000
43.700000,23009.900000,0.025740,0.000000,0.000000
43.800000,22566.500000,0.026142,0.000000,0.000000
43.900000,22390.500000,0.026219,0.000000,0.000000
44.001000,22294.100000,0.025858,0.000000,0.000000
44.101000,22266.800000,0.025569,0.000000,0.000000
