Software Sample Rate=10(Hz)
LCR Meter Speed=Medium(40Hz)
Force Speed=Medium(10Hz)
Primary Parameter=R
Secondary Parameter=Q
Time,Primary Parameter,Secondary Parameter,Force,Positon
21.861000,4959940.000000,0.934899,0.000000,7579.000000
21.961000,4931810.000000,0.928571,0.000000,7704.000000
22.062000,4927480.000000,0.929692,0.000000,7827.000000
22.162000,4925080.000000,0.929552,0.000000,7952.000000
22.262000,4925350.000000,0.930834,0.000000,8079.000000
22.362000,4957500.000000,0.935140,0.000000,8204.000000
22.463000,4935970.000000,0.933122,0.010000,8327.000000
22.564000,4939930.000000,0.931408,0.000000,8452.000000
22.665000,4935440.000000,0.928885,0.000000,8577.000000
22.766000,4948630.000000,0.932346,0.000000,8704.000000
22.866000,4946570.000000,0.932500,0.000000,8827.000000
22.966000,4944820.000000,0.933405,0.000000,8949.000000
23.066000,4925930.000000,0.929258,0.000000,9074.000000
23.166000,4930120.000000,0.927622,0.000000,9202.000000
23.266000,4936280.000000,0.934445,0.090000,9324.000000
23.366000,4920410.000000,0.929180,0.110000,9377.000000
23.467000,4924100.000000,0.932807,0.120000,9399.000000
23.567000,4918640.000000,0.929533,0.140000,9419.000000
23.667000,4926600.000000,0.926286,0.140000,9439.000000
23.768000,4921020.000000,0.926843,0.160000,9462.000000
23.868000,4903610.000000,0.920883,0.160000,9482.000000
23.968000,4900540.000000,0.923988,0.180000,9504.000000
24.068000,4889570.000000,0.919572,0.180000,9524.000000
24.168000,4890250.000000,0.919913,0.190000,9547.000000
24.268000,4884010.000000,0.919156,0.210000,9567.000000
24.368000,4895000.000000,0.922872,0.230000,9589.000000
24.468000,4906480.000000,0.925757,0.230000,9609.000000
24.568000,4881380.000000,0.918542,0.240000,9629.000000
24.669000,4934710.000000,0.930743,0.260000,9652.000000
24.769000,4885570.000000,0.920609,0.280000,9672.000000
24.869000,4864890.000000,0.914194,0.280000,9694.000000
24.969000,4871990.000000,0.921927,0.300000,9714.000000
25.071000,4882650.000000,0.921723,0.310000,9734.000000
25.171000,4880120.000000,0.922177,0.330000,9754.000000
25.271000,4894200.000000,0.924234,0.350000,9774.000000
25.371000,4879940.000000,0.922214,0.360000,9797.000000
25.471000,4926600.000000,0.930854,0.380000,9817.000000
25.571000,4890170.000000,0.921679,0.400000,9837.000000
25.671000,4920650.000000,0.928279,0.400000,9857.000000
25.772000,4914460.000000,0.930545,0.420000,9877.000000
25.872000,4910510.000000,0.928550,0.450000,9897.000000
25.972000,4912680.000000,0.927910,0.470000,9919.000000
26.073000,4908120.000000,0.929602,0.470000,9939.000000
26.173000,4926450.000000,0.931251,0.500000,9959.000000
26.273000,4919710.000000,0.934522,0.510000,9982.000000
26.373000,4928420.000000,0.938146,0.530000,10002.000000
26.473000,4914120.000000,0.936693,0.560000,10024.000000
26.573000,4902160.000000,0.934664,0.580000,10044.000000
26.673000,4914580.000000,0.933719,0.600000,10064.000000
26.773000,4899620.000000,0.932749,0.620000,10087.000000
26.873000,4906840.000000,0.935500,0.630000,10107.000000
26.973000,4936660.000000,0.942078,0.650000,10129.000000
27.073000,4933580.000000,0.940205,0.670000,10149.000000
27.173000,4920690.000000,0.940119,0.700000,10169.000000
27.273000,4929840.000000,0.935957,0.720000,10192.000000
27.373000,4941880.000000,0.940385,0.750000,10212.000000
27.475000,4955310.000000,0.944630,0.770000,10232.000000
27.575000,4967240.000000,0.946972,0.790000,10252.000000
27.676000,4954370.000000,0.941653,0.820000,10272.000000
27.776000,4938730.000000,0.940519,0.840000,10292.000000
27.876000,4958300.000000,0.944584,0.860000,10314.000000
27.977000,4942060.000000,0.941010,0.900000,10334.000000
28.077000,4995570.000000,0.948678,0.910000,10354.000000
28.178000,4945950.000000,0.939903,0.950000,10374.000000
28.279000,4982360.000000,0.946554,0.970000,10394.000000
28.379000,4949090.000000,0.941728,0.990000,10417.000000
28.479000,4968850.000000,0.950233,1.020000,10437.000000
28.579000,4969730.000000,0.949766,1.060000,10457.000000
28.679000,4954140.000000,0.946866,1.090000,10479.000000
28.779000,4973120.000000,0.952695,1.120000,10499.000000
28.879000,4912190.000000,0.935107,1.150000,10519.000000
28.979000,4899130.000000,0.934940,1.170000,10542.000000
29.079000,4934720.000000,0.941084,1.210000,10562.000000
29.180000,4948070.000000,0.946105,1.240000,10584.000000
29.281000,4940410.000000,0.943739,1.280000,10604.000000
29.381000,4914710.000000,0.938097,1.350000,10624.000000
29.481000,4858810.000000,0.922046,1.430000,10647.000000
29.581000,4868250.000000,0.924187,1.500000,10667.000000
29.683000,4887760.000000,0.929668,1.570000,10687.000000
29.783000,4903060.000000,0.936357,1.650000,10709.000000
29.883000,4921690.000000,0.938363,1.740000,10729.000000
29.983000,4894080.000000,0.931885,1.820000,10749.000000
30.084000,4895170.000000,0.931443,1.910000,10769.000000
30.184000,4906740.000000,0.935855,2.000000,10792.000000
30.284000,4928660.000000,0.943794,2.090000,10812.000000
30.385000,4938460.000000,0.946719,2.190000,10832.000000
30.486000,4933970.000000,0.948723,2.280000,10852.000000
30.586000,4941150.000000,0.949492,2.380000,10872.000000
30.686000,4909820.000000,0.947085,2.480000,10892.000000
30.786000,4843340.000000,0.936221,2.590000,10914.000000
30.886000,4682630.000000,0.909132,2.710000,10934.000000
30.987000,2132030.000000,0.411015,2.830000,10954.000000
31.087000,1064820.000000,0.204472,2.950000,10974.000000
31.187000,1268480.000000,0.244587,3.070000,10997.000000
31.287000,959139.000000,0.187383,3.200000,11017.000000
31.387000,895786.000000,0.174094,3.330000,11037.000000
31.488000,991082.000000,0.193352,3.470000,11059.000000
31.588000,1097510.000000,0.215422,3.610000,11079.000000
31.689000,868719.000000,0.171438,3.770000,11102.000000
31.789000,853104.000000,0.168414,3.920000,11122.000000
31.889000,1075980.000000,0.214183,4.090000,11142.000000
31.989000,879046.000000,0.174594,4.260000,11164.000000
32.089000,680215.000000,0.135837,4.450000,11184.000000
32.189000,603886.000000,0.120599,4.640000,11204.000000
32.289000,530103.000000,0.105249,4.820000,11224.000000
32.390000,453558.000000,0.090399,5.010000,11244.000000
32.490000,395418.000000,0.078819,5.220000,11264.000000
32.590000,273314.000000,0.053827,5.420000,11284.000000
32.691000,260644.000000,0.051251,5.650000,11304.000000
32.792000,217858.000000,0.043075,5.860000,11324.000000
32.892000,196785.000000,0.038744,6.080000,11344.000000
32.993000,210864.000000,0.042090,6.310000,11364.000000
33.093000,205861.000000,0.040742,6.550000,11384.000000
33.193000,190826.000000,0.038087,6.790000,11407.000000
33.293000,122996.000000,0.024320,7.040000,11427.000000
33.393000,109136.000000,0.021238,7.300000,11447.000000
33.493000,101954.000000,0.019562,7.580000,11467.000000
33.593000,99692.700000,0.019491,7.850000,11487.000000
33.693000,96215.400000,0.018754,8.140000,11509.000000
33.793000,86210.200000,0.016757,8.440000,11529.000000
33.893000,81044.900000,0.015982,8.750000,11549.000000
33.994000,74467.200000,0.014573,9.050000,11572.000000
34.094000,73028.200000,0.014105,9.380000,11592.000000
34.194000,71978.400000,0.013993,9.700000,11612.000000
34.294000,72096.900000,0.014173,10.050000,11632.000000
34.394000,69899.000000,0.013538,10.400000,11654.000000
34.494000,66289.300000,0.012878,10.760000,11674.000000
34.594000,63458.100000,0.012216,11.100000,11694.000000
34.694000,61559.500000,0.012040,11.460000,11714.000000
34.794000,63166.100000,0.012257,11.810000,11737.000000
34.894000,61334.500000,0.011927,12.180000,11757.000000
34.994000,61206.300000,0.011996,12.540000,11777.000000
35.094000,59285.200000,0.011504,12.920000,11799.000000
35.194000,58719.700000,0.011287,13.300000,11819.000000
35.294000,54643.500000,0.010599,13.730000,11839.000000
35.394000,55776.100000,0.010889,14.170000,11859.000000
35.494000,54126.100000,0.010776,14.630000,11879.000000
35.594000,51492.000000,0.010310,15.120000,11899.000000
35.694000,47433.000000,0.009432,15.620000,11919.000000
35.794000,47353.600000,0.008995,16.120000,11939.000000
35.894000,46191.800000,0.009418,16.660000,11959.000000
35.995000,46399.800000,0.009434,17.180000,11979.000000
36.095000,46371.000000,0.009372,17.750000,12002.000000
36.195000,46780.000000,0.009761,18.340000,12022.000000
36.296000,43857.200000,0.008996,18.920000,12042.000000
36.397000,43424.700000,0.008840,19.540000,12062.000000
36.497000,43852.400000,0.009017,20.190000,12082.000000
36.598000,42525.000000,0.008894,20.830000,12102.000000
36.699000,41742.800000,0.008711,21.510000,12122.000000
36.800000,41624.400000,0.008796,22.200000,12144.000000
36.900000,42549.300000,0.008551,22.900000,12164.000000
37.000000,42190.400000,0.008681,23.620000,12184.000000
37.100000,41416.300000,0.008784,24.360000,12204.000000
37.200000,40135.200000,0.008540,25.090000,12224.000000
37.300000,39731.600000,0.008635,25.860000,12244.000000
37.400000,38645.200000,0.008416,26.670000,12264.000000
37.500000,38079.700000,0.008425,27.470000,12284.000000
37.601000,36389.000000,0.008013,28.280000,12304.000000
37.701000,37045.600000,0.008148,29.160000,12324.000000
37.801000,36310.500000,0.007625,30.000000,12344.000000
37.901000,36241.400000,0.008137,30.890000,12367.000000
38.002000,36065.600000,0.008185,31.810000,12387.000000
38.102000,35815.900000,0.008290,32.700000,12407.000000
38.202000,36021.900000,0.008381,33.590000,12427.000000
38.302000,35375.200000,0.008192,34.550000,12447.000000
38.403000,34976.500000,0.008191,35.500000,12467.000000
38.503000,34341.300000,0.007993,36.440000,12487.000000
38.603000,32960.100000,0.007747,37.450000,12509.000000
38.703000,31652.600000,0.007469,38.420000,12529.000000
38.803000,31988.100000,0.007520,39.400000,12549.000000
38.903000,30856.200000,0.007324,40.430000,12569.000000
39.003000,31007.800000,0.007313,41.460000,12592.000000
39.103000,30004.500000,0.007053,42.490000,12612.000000
39.203000,28707.500000,0.006812,43.590000,12632.000000
39.303000,27827.600000,0.006501,44.660000,12652.000000
39.403000,28033.100000,0.006721,45.710000,12674.000000
39.505000,27558.100000,0.006502,46.840000,12694.000000
39.605000,26156.700000,0.006299,47.950000,12714.000000
39.705000,25705.900000,0.006039,49.060000,12734.000000
39.805000,24625.200000,0.005807,50.000000,12752.000000
39.905000,25361.400000,0.005798,49.600000,12752.000000
40.005000,27010.500000,0.006298,44.120000,12697.000000
40.105000,29075.000000,0.006544,37.510000,12614.000000
40.205000,31944.800000,0.007537,31.880000,12534.000000
40.305000,36947.200000,0.008051,27.000000,12452.000000
40.405000,39147.800000,0.008446,22.770000,12372.000000
40.505000,42797.900000,0.009054,19.150000,12294.000000
40.605000,43725.600000,0.009057,16.110000,12217.000000
40.705000,48839.500000,0.009874,13.400000,12139.000000
40.805000,51810.200000,0.009907,11.090000,12057.000000
40.905000,61478.400000,0.011932,9.150000,11977.000000
41.005000,68154.100000,0.012072,7.510000,11894.000000
41.105000,75820.300000,0.014565,6.140000,11814.000000
41.205000,87728.700000,0.016638,4.990000,11734.000000
41.305000,102935.000000,0.018982,4.020000,11652.000000
41.405000,168311.000000,0.030360,3.220000,11567.000000
41.505000,268630.000000,0.048823,2.570000,11482.000000
41.605000,812984.000000,0.160218,2.020000,11399.000000
41.705000,752884.000000,0.142529,1.580000,11317.000000
41.805000,1839900.000000,0.351170,1.230000,11237.000000
41.905000,3206560.000000,0.599464,0.940000,11154.000000
42.005000,5423680.000000,0.986136,0.730000,11069.000000
42.106000,5405410.000000,1.012700,0.560000,10984.000000
42.206000,5469730.000000,0.993770,0.460000,10902.000000
42.306000,5467210.000000,0.988489,0.360000,10819.000000
42.407000,5359080.000000,0.955743,0.280000,10737.000000
42.507000,5409800.000000,0.953395,0.230000,10654.000000
